,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks
2919,2023-02-09 09:48:46,2.2,http://my-ldevice-status.live/ip/,45.131.1.203,33,0,0.0,0.0
2923,2023-02-09 09:48:35,6.3,http://mqf522ka.beget.tech/,87.236.19.156,27,3,0.1111111111111111,25.0
2925,2023-02-09 09:48:28,6.7,http://manage-unauthorised-activity.com/Login.php,91.215.85.179,49,0,0.0,13.0
2941,2023-02-09 09:47:52,6.1,http://login-mail-livee.ryd.wafaicloud.com/ades/login/aces.php,185.206.135.133,62,0,0.0,0.0
2943,2023-02-09 09:47:45,7.0,http://iviewing.co.uk/whkemm/login.php?cmd=login_submitu0026id=d4dfb62ea8c04686266a921b9401ab00d4dfb62ea8c04686266a921b9401ab00u0026session=d4dfb62ea8c04686266a921b9401ab00d4dfb62ea8c04686266a921b9401ab00,91.238.162.46,204,92,0.45098039215686275,0.0
2948,2023-02-09 09:47:20,4.7,http://ghgkuicvz.top/,155.94.135.108,21,0,0.0,0.0
2951,2023-02-09 09:47:13,2.1,http://faut1.ketoestenens.xyz/,179.43.154.36,30,1,0.03333333333333333,0.0
2954,2023-02-09 09:47:06,4.3,http://facebook-com-fanny842.filesusr.com/html/61cc24_3f50466bed26489b293570bd148cefb9.html?5094141*rhvja2r1y2tnbzk3qgdtywlslmnvbq=--sanitized--&fbclid=paaazkcf4-mmvzsw_bo7gsdhrseivqcyiapyx7rk2x7rp5u-xwxrqqpzxefa4,34.102.176.152,213,46,0.215962441314554,0.0
2958,2023-02-09 09:46:59,4.4,http://f4ca800kyulitorres9823487223492349324.filesusr.com/html/a88573_688244b402f95e28ff73954eceed44fc.html?6078597*anvhbml0b2nhbwvsbziwqgdtywlslmnvbq==*https:/www.facebook.com/profile.php?id=100081147955135*facebook+latino,34.102.176.152,223,72,0.32286995515695066,0.0
2971,2023-02-09 09:46:30,5.4,http://descartes-dot-exceldocsverification.uk.r.appspot.com/,172.253.63.153,60,0,0.0,0.0
2974,2023-02-09 09:46:25,1.2,http://dabdoubdiseno.com/,147.124.221.254,25,0,0.0,1.0
2978,2023-02-09 09:46:18,2.4,http://condescending-murdock-3ae923.netlify.app/,18.213.222.111,48,4,0.08333333333333333,0.0
2982,2023-02-09 09:46:10,6.9,http://ccoinbaselogin.blogspot.cl/,142.250.80.97,34,0,0.0,7.0
2983,2023-02-09 09:46:08,5.7,http://cc04324.com/,154.215.17.93,19,5,0.2631578947368421,0.0
2988,2023-02-09 09:45:55,1.9,http://blog.verifyyahoomail.com/,217.114.42.141,32,0,0.0,6.0
2989,2023-02-09 09:45:51,1.9,http://bet810b.com/Content/custom/newindex/loop2011.swf,185.90.62.155,55,7,0.12727272727272726,0.0
2992,2023-02-09 09:45:42,1.9,http://bafybeidciqd24ivsfnku4nrhnhdhqzs2t6efsvyatwzlqoiprgovoyufau.ipfs.dweb.link/index.html,2602:fea2:2::1,92,5,0.05434782608695652,0.0
3010,2023-02-09 09:44:36,1.9,http://7730308.com/css/login,185.90.62.155,28,7,0.25,0.0
3017,2023-02-09 09:44:22,1.9,http://43.156.5.148/ServiceLogin?passive=1209600&continue=https://accounts.google.com/?&xrealip=35.203.251.55&followup=https://accounts.google.com/?&xrealip=35.203.251.55,43.156.5.148,170,36,0.21176470588235294,3.0
3018,2023-02-09 09:44:20,1.9,http://43.156.5.148/,43.156.5.148,20,9,0.45,3.0
3022,2023-02-09 09:44:12,1.9,http://35.192.38.184/commonwealth_bank/220425/1/website/,35.192.38.184,56,17,0.30357142857142855,18.0
3028,2023-02-09 09:44:00,1.9,http://1and1wegfbamail.weebly.com/,199.34.228.54,34,2,0.058823529411764705,2.0
3036,2023-02-09 07:59:31,2.1,https://www.officeview.com/order/Definition/,209.235.135.216,44,0,0.0,18.0
3048,2023-02-09 07:58:46,5.5,https://tracking-7522.laforma.co.za/verfolgung/tracking.php,185.38.142.20,59,4,0.06779661016949153,0.0
3049,2023-02-09 07:58:44,4.5,https://thanhso1.tk/DIBA.CAT.php,162.240.214.196,32,1,0.03125,0.0
3057,2023-02-09 07:58:02,6.0,https://s3.amazonaws.com/appforest_uf/f1675751143726x420546244393219800/web1.html,52.217.47.134,81,33,0.4074074074074074,0.0
3072,2023-02-09 07:57:14,5.5,https://mypageofficemailcheck.myportfolio.com/,151.101.0.119,46,0,0.0,0.0
3073,2023-02-09 07:57:12,5.6,https://main.d2d5zvegxeesfi.amplifyapp.com/zm.html,18.161.34.51,50,2,0.04,4.0
3074,2023-02-09 07:57:10,6.2,https://load-cost-package.20-166-37-53.cprapid.com/le/load/invoice/DHL/,20.166.37.53,71,9,0.1267605633802817,0.0
3075,2023-02-09 07:57:06,2.6,https://liceojosesantosossa.cl/ca/,131.108.208.54,34,0,0.0,0.0
3085,2023-02-09 07:56:44,3.8,https://ipfs.io/ipfs/QmeFM3sDShUKms3PQCdXLFH4DPqEUPgarqoxRU2ZxDN9ud?filename=Session_expired.html?#accounts@centrica.com,209.94.90.1,120,5,0.041666666666666664,0.0
3086,2023-02-09 07:56:43,3.5,https://ipfs.io/ipfs/QmcKBGkon76Vu2E3VYQy3RpR21tLZJYDiGJY9X3kGLaMG3,209.94.90.1,67,10,0.14925373134328357,14.0
3088,2023-02-09 07:56:40,4.6,https://ipfs.io/ipfs/bafkreihakhkgax3fdnol7zk7x7hqikeglnkezdg26vcpruvvo3eqcvrgk4,2602:fea2:2::1,80,8,0.1,0.0
3095,2023-02-09 07:56:08,4.4,https://disclosepack.myportfolio.com/,151.101.192.119,37,0,0.0,0.0
3099,2023-02-09 07:55:56,3.1,https://currentiyattyahoocom.boxmode.io/,209.192.137.208,40,0,0.0,6.0
3100,2023-02-09 07:55:51,4.7,https://conta-de-regularizacao.com/login.php,147.182.250.176,44,0,0.0,5.0
3101,2023-02-09 07:55:47,1.4,https://communitylink4you.com/abdobsignesed/,162.241.70.188,44,1,0.022727272727272728,0.0
3102,2023-02-09 07:55:41,4.5,https://cgadvocacia.adv.br/vat/F02062023/,200.98.245.116,41,8,0.1951219512195122,1.0
3106,2023-02-09 07:55:21,2.5,https://businessneedrules.com/,135.181.8.96,30,0,0.0,25.0
3111,2023-02-09 07:55:12,4.5,https://bafybeig6kqhnx2yisup3brgdsyt7p7bcedtsx6es4uwzz4kwuj6ddexmum.ipfs.w3s.link/,104.18.22.52,82,10,0.12195121951219512,0.0
3116,2023-02-09 07:55:03,5.5,https://bafkreibpnb6be6sku4cp6oxqoqtqrmhnpkqviuux3smkvtmnn46ttbr6wy.ipfs.w3s.link/,2606:4700::6812:1634,82,9,0.10975609756097561,0.0
3121,2023-02-09 07:54:52,2.5,https://andreas-dot-firm-structure-344407.uk.r.appspot.com/,2607:f8b0:4006:824::2014,59,6,0.1016949152542373,0.0
3122,2023-02-09 07:54:51,6.7,https://ampla-edu.com/img/.1/index.php?email=accounts@centrica.com&amp;https-wetransfer.com-downloads-IGhqQTd9G8N2ZLoi-1c0ced943cb26fcf2c91a98230902323-230920n8=ncv9uernnund0943=20j8n34-934-239nfnlncnvberodfnnf-miuhdfn9ernfoonernf-mneudfner-qldl0wDTlPPAYyU08qa8Yo2czTn9bAfGOsEi-nmkbdfndf1ae6b27952020220729134106b8fc56,27.111.83.13,318,80,0.25157232704402516,0.0
3127,2023-02-09 07:54:38,1.4,https://aaaaatttttttmail.boxmode.io/,2605:f480:997::208,36,0,0.0,1.0
3129,2023-02-09 07:54:34,3.5,https://647cyu.z8.web.core.windows.net/,20.60.72.33,39,4,0.10256410256410256,0.0
3130,2023-02-09 07:54:31,2.2,https://30-02-9v-h38g5f-83gfd028egfd-2gfe0-g8w0egff.obs.ap-southeast-1.myhuaweicloud.com/cdc-v0j-e9rhgt-v8gfv0w-fgw-0efg-8rfg-k.html?AWSAccessKeyId=PSFS7N7MN9X7UMZROJRS&Expires=1677682992&Signature=hNWD8fjiNJYx8eU7bMXcdDazfxk%3D,159.138.16.166,228,42,0.18421052631578946,0.0
3131,2023-02-09 07:54:29,2.2,https://22-02-0-fj39h5rg-38rgf-83gef-08cgw-eg0e-ff.obs.ap-southeast-2.myhuaweicloud.com/6-0jv-w9rhbf0-qw8ebv08fwghrf0-whbrf-0wgr.html?AWSAccessKeyId=PSFS7N7MN9X7UMZROJRS&Expires=1677073448&Signature=9QllgwtsrOCIyCSBTkgh4tumKgo%3D,110.238.127.235,229,42,0.18340611353711792,0.0
3132,2023-02-09 07:54:26,4.1,https://22-02-0-3rg9hf-3r9fv-wrgvc-wd9jc-ge3r-gcgb-e.obs.ap-southeast-3.myhuaweicloud.com/vh84rv0h08w-rhgw0-8eghv0w-g0-8gdgcde.html?AWSAccessKeyId=LUQ5O192P5DETRGMIBAX&Expires=1677081450&Signature=CD0M8EYmtHScv3oFCxgWIzCRl/o%3D,159.138.80.33,227,41,0.18061674008810572,0.0
3135,2023-02-09 07:54:14,5.6,http://portogran.com.br/loges/wp-set/main/view-application/accounts/users/confirmation/login.php,187.17.111.105,96,0,0.0,1.0
3142,2023-02-09 07:53:52,3.0,http://cleaningservicesusa.com/,35.215.146.190,31,0,0.0,25.0
3145,2023-02-09 07:53:41,3.0,http://accfoto.ro/wp/swa/webmail-op.jp/,95.214.135.115,39,0,0.0,0.0
3154,2023-02-09 06:23:59,3.1,https://tinyurl.com/bpercardcom,2606:4700:10::ac43:1e1,31,0,0.0,1.0
3176,2023-02-09 06:21:19,4.9,https://amazon.co.jp.amaznos.cc/,45.207.45.155,32,0,0.0,0.0
3179,2023-02-09 06:21:09,5.6,http://robik.pl/inse.nhpn/ncce.isn.php,94.124.1.225,38,0,0.0,1.0
3182,2023-02-09 06:20:44,2.2,http://kecamatan.xyz/,3.145.71.115,21,0,0.0,25.0
3183,2023-02-09 06:20:42,5.2,http://jiuxingmach888.com/,35.215.134.240,26,3,0.11538461538461539,25.0
3188,2023-02-09 04:56:33,2.7,https://www.kuryoanoyamato.icu/,164.92.167.143,31,0,0.0,25.0
3189,2023-02-09 04:56:31,2.8,https://www.kuryoaitbmato.icu/,142.93.175.219,30,0,0.0,25.0
3191,2023-02-09 04:56:27,2.0,https://www.koyamaton-co-and.wcrryhl.cn/,47.87.199.201,40,0,0.0,25.0
3193,2023-02-09 04:56:23,2.1,https://www.koyamatodn-co.akauan.nicqctf.cn/,23.147.226.234,44,0,0.0,25.0
3201,2023-02-09 04:55:56,2.5,https://support.kuryotouaimato.icu/,142.93.175.219,35,0,0.0,25.0
3202,2023-02-09 04:55:54,3.0,https://support.kuryoeroqmato.icu/,164.92.167.143,34,0,0.0,25.0
3207,2023-02-09 04:54:57,2.4,https://kakunin.kuryotouaimato.icu/,142.93.175.219,35,0,0.0,25.0
3208,2023-02-09 04:54:54,2.9,https://kakunin.kuryoeroqmato.icu/,164.92.167.143,34,0,0.0,25.0
3209,2023-02-09 04:54:52,1.9,https://jp.kuryoanoyamato.icu/,164.92.167.143,30,0,0.0,25.0
3210,2023-02-09 04:54:47,2.5,https://jp.kuryoaitbmato.icu/,142.93.175.219,29,0,0.0,25.0
3324,2023-02-09 04:51:43,5.6,https://dsxrel.gq/govec/babe.php,162.240.217.49,32,0,0.0,6.0
3463,2023-02-09 01:46:46,3.3,https://consultandosem-sairdecasa-fevereiro.com/luiza/?userID=&amp;uri=YO8SVvpkCEW7NwrUGDQMDqnnHFvDq79co3/L3s48WkY=,172.67.188.86,115,8,0.06956521739130435,2.0
3464,2023-02-09 01:46:40,2.6,https://classyadz.com/jp,173.254.231.92,24,0,0.0,0.0
3466,2023-02-09 01:46:22,3.7,https://boredapeyahctclub.com/,185.100.87.32,30,0,0.0,10.0
3467,2023-02-09 01:46:20,4.1,https://baidu1c.com/jp,173.254.231.92,22,1,0.045454545454545456,0.0
3494,2023-02-09 01:45:31,2.8,https://amazon-jps.com/,156.234.193.108,23,0,0.0,0.0
3525,2023-02-08 23:22:24,4.5,http://xecureusaa.com/,104.16.244.78,22,0,0.0,0.0
3527,2023-02-08 23:22:19,4.6,http://www.manage-unauthorised-activity.com/,91.215.85.179,44,0,0.0,13.0
3530,2023-02-08 23:22:12,5.8,http://www.icloud-find-alert.com/ip/id/?c=3D&op=3D,45.131.1.203,50,2,0.04,0.0
3531,2023-02-08 23:22:10,5.8,http://www.icloud-find-alert.com/ip/id?c=3D&op=3D,45.131.1.203,49,2,0.04081632653061224,0.0
3532,2023-02-08 23:22:07,2.9,http://www.gadrinks.com/wp-content/,52.151.92.118,35,0,0.0,6.0
3538,2023-02-08 23:21:44,5.0,http://vmconsalting.ru/--/44042/Login.html,2a00:f940:2:2:1:4:0:109,42,5,0.11904761904761904,25.0
3546,2023-02-08 23:21:28,3.9,http://u1935626.cp.regruhosting.ru/sucarsal/PASWORD.php,2a00:f940:2:2:1:4:0:117,55,7,0.12727272727272726,17.0
3547,2023-02-08 23:21:25,3.8,http://u1935626.cp.regruhosting.ru/sucarsal/,2a00:f940:2:2:1:4:0:117,44,7,0.1590909090909091,17.0
3548,2023-02-08 23:21:23,5.9,http://u1935626.cp.regruhosting.ru/,37.140.192.138,35,7,0.2,17.0
3552,2023-02-08 23:21:13,4.9,http://u1935232.cp.regruhosting.ru/,31.31.198.249,35,7,0.2,1.0
3553,2023-02-08 23:21:10,4.3,http://u1928937.plsk.regruhosting.ru/pes/5172745511,31.31.198.190,51,17,0.3333333333333333,5.0
3554,2023-02-08 23:21:08,6.9,http://u1928937.plsk.regruhosting.ru/lambo/5804374443/,31.31.198.190,54,17,0.3148148148148148,0.0
3555,2023-02-08 23:21:06,6.9,http://u1928937.plsk.regruhosting.ru/lambo/5480254611/,31.31.198.190,54,17,0.3148148148148148,0.0
3557,2023-02-08 23:21:02,1.8,http://tradlngview-pc.com/,45.15.156.247,26,0,0.0,25.0
3564,2023-02-08 23:20:22,5.0,https://www.ndnmag.fr/en/ef721a8869cb748baed9d43adbdcdf9e/execution.html?validation=e1s1,46.182.4.120,88,16,0.18181818181818182,0.0
3565,2023-02-08 23:20:20,5.0,https://www.ndnmag.fr/en/ed9aa8b6c2aa47061c61f320c8f9890e/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0
3566,2023-02-08 23:20:18,5.0,https://www.ndnmag.fr/en/c90b194a43beac6889b7f8bfccc88c99/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0
3567,2023-02-08 23:20:16,5.0,https://www.ndnmag.fr/en/b219343144823638b57ebca8f5dbb122/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0
3568,2023-02-08 23:20:14,5.0,https://www.ndnmag.fr/en/ab8f024deaa2e946d8231d5b87bd4a1d/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0
3569,2023-02-08 23:20:11,5.0,https://www.ndnmag.fr/en/9ad5afe4e26def3c4fd945645755b89d/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0
3570,2023-02-08 23:20:08,5.0,https://www.ndnmag.fr/en/95fc4f5cca0dbf2bc464984efb1764d9/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0
3571,2023-02-08 23:20:06,5.0,https://www.ndnmag.fr/en/675e07004a75d8bc9ffef3ce7f018904/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0
3572,2023-02-08 23:20:02,5.0,https://www.ndnmag.fr/en/2715d58fd212394af4e52c11f6db1eac/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0
3573,2023-02-08 23:20:00,5.0,https://www.ndnmag.fr/en/0a81650e9b07422e9da13729911238e2/execution.html?validation=e1s1,46.182.4.120,88,27,0.3068181818181818,0.0
3578,2023-02-08 23:19:51,5.8,https://www.icloud-find-alert.com/ip/id/?c=&op=,45.131.1.203,47,0,0.0,0.0
3579,2023-02-08 23:19:49,5.0,https://www.icloud-find-alert.com/ip/id?c=&op=,45.131.1.203,46,0,0.0,0.0
3587,2023-02-08 23:19:30,5.6,https://www.attemplate.com/nam/92a82883-791a-48e4-ab55-e1badde91977/4bb23e83-e29a-44a6-b543-1d2392effec8/cb22cba5-03ae-4fe7-8ebe-f52d1b23f7eb/login?id=SHF4Vm9lTWJETkxEWHBDUUtNcXpHMFRmMXgxQXNYNkdibGdYTm1wY1BWb3RYNGtmek9veXh6eit1QmZjQXFUTVl4eUJUK1M4VnErZWlZQUVoN2RuOExuYWsyK2U1VUJJRmxCUVpPRmUzdzNXdkw2QXZzdFp0TlFrK1BvQmxmeWNTVVRRQ2QzMUtNNFVVOGxQeElDV0wvMUYydUk5VERpeDFQK2Vha1JScWdTMVRqaXVGa0ZQRVBqbnhHaDkvKzFGOVJrcTF3djRyNXF1UUVKZitMalJibGl5c0NmSHRDNDhqb3cyTFE2NlgzSjJlNlM4TzZSSVJzdlBCaHkwZGo0d1ZpRlVSVDNhMExCNE8rRG5NUnErZnhHcHU1QURFUDcyT0ZuUE9BV3NMelg4MHFmOFhDQkl4cnJhWm1KZWpCN295MElDa2ZCcmVmRGQ4OS9nWjhYTUl4MmdvckZsbTZkbXduOHdRbnR0dTVickVmczFSUXB1UG5MMERhTldJYU5NQ0dIQ2E2dWUrTHllYVVqN1VsTS8vUT09,2620:1ec:4f:1::40,695,113,0.16258992805755396,4.0
3609,2023-02-08 23:18:18,3.0,https://tbilisicity.shop/wp-content/themes/shoptimizer/next/NewFolder/hhtpdocagecrcasecuripass/,80.241.246.3,95,0,0.0,1.0
3613,2023-02-08 23:18:04,3.4,https://support.amazon-jps.com/,156.234.193.108,31,0,0.0,0.0
3618,2023-02-08 23:17:42,5.7,https://steanmcommunilty.ru/profiles/76545645768761,185.149.120.37,51,14,0.27450980392156865,25.0
3636,2023-02-08 23:17:00,5.7,https://sleamcomnunily.com/proflines/76561199426346727,185.149.120.37,54,17,0.3148148148148148,25.0
3637,2023-02-08 23:16:56,6.2,https://silverphotography.com.au/wp-conten/pki-validation/LoginServices/main/news/index.php,203.28.48.5,91,0,0.0,5.0
3640,2023-02-08 23:16:47,1.4,https://sever-aol.soxoc58521.workers.dev/,104.21.27.62,41,5,0.12195121951219512,2.0
3641,2023-02-08 23:16:46,4.3,https://ses77.synology.me/wordpress/Nickel-App/ACLIqWDoKsRui5AL3sfyTPMh4S64GFvUQ1fdRAw6CerWA/clients/,121.167.73.213,101,9,0.0891089108910891,0.0
3643,2023-02-08 23:16:39,5.9,https://segundaviaoniine.com/,2606:4700:3032::6815:33a9,29,0,0.0,2.0
3644,2023-02-08 23:16:19,5.9,https://salmanulhamdan.github.io/netflix/,185.199.108.153,41,0,0.0,0.0
3646,2023-02-08 23:16:15,2.8,https://rewards-exclusive.my.id/Midasbuy/,2606:4700:3030::ac43:843f,41,0,0.0,2.0
3652,2023-02-08 23:16:05,5.3,https://qwsigninatt.weebly.com/,199.34.228.53,31,0,0.0,17.0
3656,2023-02-08 23:15:58,6.7,https://pr-newsroom-wp.appspot.com/2019-06-12/your-daily-drive-music-and-news-thatll-brighten-your-commute/,2607:f8b0:4006:823::2014,107,8,0.07476635514018691,23.0
3667,2023-02-08 23:15:21,1.4,https://nunpack.com/wp-content/e-documentation.html,89.252.178.127,51,0,0.0,0.0
3670,2023-02-08 23:15:14,5.1,https://napthechinhthuc.com/,103.147.126.190,28,0,0.0,9.0
3676,2023-02-08 23:14:55,1.2,https://midasbuy.rewards-exclusive.my.id/,104.21.4.161,41,0,0.0,2.0
3677,2023-02-08 23:14:53,4.2,https://micktapflopumps-dot-azure-projectfiles.uk.r.appspot.com/,2607:f8b0:4006:81e::2014,64,0,0.0,0.0
3681,2023-02-08 23:14:40,6.3,https://masksi.webcindario.com/token.php,5.57.226.202,40,0,0.0,1.0
3682,2023-02-08 23:14:38,6.3,https://masksi.webcindario.com/token3.php,5.57.226.202,41,1,0.024390243902439025,1.0
3683,2023-02-08 23:14:36,6.3,https://masksi.webcindario.com/token2.php,5.57.226.202,41,1,0.024390243902439025,1.0
3684,2023-02-08 23:14:34,4.7,https://masksi.webcindario.com/confirm.php?regh=,5.57.226.202,48,0,0.0,1.0
3685,2023-02-08 23:14:32,7.7,https://manage-new-login.com/Login.php,91.215.85.179,38,0,0.0,13.0
3686,2023-02-08 23:14:30,2.9,https://manage-new-login.com/,91.215.85.179,29,0,0.0,13.0
3687,2023-02-08 23:14:28,3.0,https://main.d2d5zvegxeesfi.amplifyapp.com/zm.html#[[-Email-]],18.161.34.117,62,2,0.03225806451612903,4.0
3691,2023-02-08 23:14:20,1.9,https://lovackekamere.com/wp-content/plugins/bazydpx/vi/LiinkedInhardest/900,185.150.195.194,76,3,0.039473684210526314,0.0
3693,2023-02-08 23:14:12,4.1,https://kykki.gurutvakaryalay.in/klkl/,79.137.248.88,38,0,0.0,6.0
3694,2023-02-08 23:14:09,3.2,https://kuvaway.com/,95.217.78.181,20,0,0.0,0.0
3707,2023-02-08 23:13:35,1.9,https://harmattan-indonesia.com/,69.73.144.10,32,0,0.0,6.0
3716,2023-02-08 23:13:19,4.7,https://gamenftkiemtien.com/,172.96.185.199,28,0,0.0,0.0
3724,2023-02-08 23:12:51,3.0,http://sfgarecovery-accts3rq.rf.gd/,185.27.134.151,35,1,0.02857142857142857,0.0
3732,2023-02-08 23:12:32,4.1,https://domainzot.com/,104.21.95.167,22,0,0.0,2.0
3733,2023-02-08 23:12:31,4.0,https://dilscordilgiftsilw.com/LT,185.149.120.37,33,0,0.0,25.0
3740,2023-02-08 23:12:14,3.6,https://dajuchina.com/team/chris/ns/nid/,50.31.160.191,40,0,0.0,3.0
3742,2023-02-08 23:12:07,3.0,https://communitylink4you.com/abdobsignesed,162.241.70.188,43,1,0.023255813953488372,0.0
3743,2023-02-08 23:12:06,4.8,https://commune-zahretmedien.tn/-/877cfe8f140bb6e28e1273ac4f107bdd/execution.html?validation=e1s1,213.186.33.186,97,20,0.20618556701030927,23.0
3744,2023-02-08 23:12:03,4.8,https://commune-zahretmedien.tn/-/2efcf63d58ab5e1834d08863d5a225f2/execution.html?validation=e1s1,213.186.33.186,97,22,0.2268041237113402,23.0
3748,2023-02-08 23:11:39,2.0,https://bsearchable.com/wp-content/uupp11/fRtkSKbToRm9aVuZrAMn3p7QiAgqyX7LNxcPqFn7a/login.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTIxMTk2MTQwNw==MTIxMTk2MTQwNw==&session=MTIxMTk2MTQwNw==MTIxMTk2MTQwNw==,54.148.226.50,212,11,0.05188679245283019,1.0
3749,2023-02-08 23:11:37,5.4,https://brushycreekeaster.org/Citrix/index.php,162.241.70.188,46,0,0.0,3.0
3751,2023-02-08 23:11:34,3.2,https://blgstoragenew.blob.core.windows.net/ase/rog.htm,20.150.90.68,55,0,0.0,0.0
3752,2023-02-08 23:11:33,5.1,https://blackrockkiteboarding.com/om/perfect/,162.241.70.188,45,0,0.0,2.0
3753,2023-02-08 23:11:31,3.5,https://bizerba-dot-azure-projectfiles.uk.r.appspot.com/,142.250.80.116,56,0,0.0,0.0
3778,2023-02-08 23:10:46,4.9,https://architecturehealth.co.uk/Cold/3/index.php,162.241.70.188,49,1,0.02040816326530612,3.0
3779,2023-02-08 23:10:44,4.9,https://architecturehealth.co.uk/Cold/2/index.php,162.241.70.188,49,1,0.02040816326530612,3.0
3787,2023-02-08 23:10:26,5.0,https://647cyu.z8.web.core.windows.net/?toWww=1&redig=12C74037FF2B4EFABEE76D93715202F6,20.60.72.33,86,25,0.29069767441860467,0.0
3792,2023-02-08 23:10:13,1.8,https://22788-5071.s2.webspace.re/registratie-2023/,91.218.65.223,51,14,0.27450980392156865,6.0
3793,2023-02-08 23:10:07,5.4,https://100053543143678.my.id/,34.151.221.205,30,15,0.5,1.0
3796,2023-02-08 23:09:59,4.9,http://relem.io/,198.154.99.18,16,0,0.0,9.0
3797,2023-02-08 23:09:58,5.4,http://pubgm.exclusivespins.com/,2606:4700:3032::6815:5df5,32,0,0.0,2.0
3806,2023-02-08 23:09:36,4.9,http://mybtmailx.blogspot.bg/,2607:f8b0:4006:80c::2001,29,0,0.0,25.0
3807,2023-02-08 23:09:33,2.0,http://mitid-approve.20-203-169-150.cprapid.com/nords/,20.203.169.150,54,11,0.2037037037037037,0.0
3808,2023-02-08 23:09:31,5.4,http://metamask.io.merge.pjbtecnologias.co.mz/secure.html,51.38.118.179,57,0,0.0,0.0
3811,2023-02-08 23:09:25,5.4,http://mail.captiv8axosinfluencer.com/,208.109.66.54,38,1,0.02631578947368421,8.0
3812,2023-02-08 23:09:24,1.4,http://mabe.hr-staff-net.com/,63.32.161.232,29,0,0.0,2.0
3813,2023-02-08 23:09:22,2.9,http://luonsoieroeri01.click/?lang=he,103.18.7.151,37,2,0.05405405405405406,0.0
3814,2023-02-08 23:09:15,3.9,http://lintasanberita.com/,111.221.46.29,26,0,0.0,1.0
3815,2023-02-08 23:09:12,3.4,http://letter-scg.firebaseapp.com/,199.36.158.100,34,0,0.0,2.0
3816,2023-02-08 23:09:11,2.4,http://letter-scge.web.app/,2620:0:890::100,27,0,0.0,2.0
3817,2023-02-08 23:09:10,3.4,http://letter-scge.firebaseapp.com/,199.36.158.100,35,0,0.0,2.0
3827,2023-02-08 23:08:47,5.4,http://grobiz.app/ali.php,148.66.132.125,25,0,0.0,0.0
3828,2023-02-08 23:08:44,3.4,http://green-hall-8829.on.fleek.co/,104.18.7.145,35,4,0.11428571428571428,2.0
3833,2023-02-08 23:08:34,5.4,http://fenix70.atsnx.com/,185.27.134.33,25,2,0.08,0.0
3840,2023-02-08 23:08:23,3.0,http://dripflytees.com/,69.49.247.125,23,0,0.0,0.0
3841,2023-02-08 23:08:21,1.8,http://crusalstecks.ml/win/shared-corporate-files/,172.93.120.139,50,0,0.0,0.0
3842,2023-02-08 23:08:20,1.4,http://configaddemanage.online/,103.18.6.61,31,0,0.0,0.0
3845,2023-02-08 23:08:13,3.0,http://cfxd.co.uk/,217.199.161.213,18,0,0.0,0.0
3847,2023-02-08 23:08:08,5.4,http://c2421280.ferozo.com/,200.58.112.166,27,7,0.25925925925925924,4.0
3852,2023-02-08 23:07:55,3.9,http://aupotspos.com/,34.105.41.220,21,0,0.0,2.0
3860,2023-02-08 23:07:39,2.4,http://asyuids.vip/,216.83.44.232,19,0,0.0,0.0
3864,2023-02-08 23:07:31,1.8,http://accts-rcvry325.rf.gd/,185.27.134.131,28,3,0.10714285714285714,0.0
3871,2023-02-08 23:07:09,5.4,http://2026bet365o.com/,103.188.120.97,23,7,0.30434782608695654,0.0
3875,2023-02-08 23:06:58,4.9,http://100001764913539.my.id/,23.81.180.203,29,15,0.5172413793103449,0.0
3892,2023-02-08 20:02:24,1.9,http://100056532638462.my.id/,207.244.70.217,29,15,0.5172413793103449,0.0
3926,2023-02-08 18:34:29,4.4,http://metamask.io.merge.pjbtecnologias.co.mz/,51.38.118.179,46,0,0.0,0.0
3932,2023-02-08 15:59:23,5.9,http://vb32k5fr.hyperphp.com/,185.27.134.33,29,3,0.10344827586206896,0.0
3934,2023-02-08 15:59:21,5.6,https://zonasegura.cajatrujillo.com.pe.murata.mx/ClienteHBPJ/wfLogin,162.241.109.67,68,0,0.0,0.0
3936,2023-02-08 15:59:13,3.9,https://www.serviziofatturazione-it.com/,105.147.236.238,40,0,0.0,0.0
3939,2023-02-08 15:59:07,3.6,https://www.atendimentobtgcorporate.com/btg/acesso/?hash=42237dc0d895b1023befa5d81dbad264,20.104.197.169,89,19,0.21348314606741572,1.0
3940,2023-02-08 15:59:05,6.0,https://www.288wellbet.com/wp/privacy-policy/login.html,182.50.151.46,55,3,0.05454545454545454,25.0
3941,2023-02-08 15:59:00,2.1,https://www.288wellbet.com/wp/privacy-policy/,182.50.151.46,45,3,0.06666666666666667,25.0
3942,2023-02-08 15:58:55,1.8,https://wtwirh.webwave.dev/,185.73.228.142,27,0,0.0,4.0
