,Unnamed: 0,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words
788,3705,2023-02-06 11:12:23,1.9,http://site9610121.92.webydo.com/,130.211.204.68,33,9,0.2727272727272727,5.0,0.0
792,3731,2023-02-06 11:10:58,1.9,https://fwyiwyfe.com/,155.94.149.224,21,0,0.0,0.0,0.0
793,3742,2023-02-06 11:10:17,1.9,https://etiliseramik.com/wp-includes/widgets/image/login.htm,78.135.116.6,60,0,0.0,0.0,0.0
794,3743,2023-02-06 11:10:13,1.9,https://etiliseramik.com/wp-includes/sitemaps/planets/login.htm,78.135.116.6,63,0,0.0,0.0,0.0
795,3748,2023-02-06 11:09:55,1.9,https://dev-tubancopersonas.pantheonsite.io/,2620:12a:8001::4,44,0,0.0,14.0,0.0
797,3767,2023-02-06 11:08:20,1.9,https://bafybeidtp5tgqmughu3jfaqqcqxajxoyihxb4gehrsvp63jvybdh7y26ca.ipfs.dweb.link/customindex.html,2602:fea2:2::1,99,8,0.0808080808080808,4.0,0.0
798,3771,2023-02-06 11:08:07,1.9,https://auth.vancouver.ap.swiftara.com/,68.65.120.236,39,0,0.0,0.0,0.0
799,3789,2023-02-06 11:07:08,3.7,https://account-status.amazo.co.jp.sskohro.cn/,155.94.134.41,46,0,0.0,0.0,1.0
800,3790,2023-02-06 11:07:05,1.9,https://account-status.amazo.co.jp.scfwmek.cn/,155.94.129.128,46,0,0.0,0.0,1.0
801,3791,2023-02-06 11:07:02,1.9,https://accounts-mail.ru/attach/filefolder/rThJl671Z/,85.119.149.127,53,3,0.0566037735849056,5.0,0.0
802,3811,2023-02-06 11:06:01,1.9,http://roundcubemiinday0005.web.app/,2620:0:890::100,36,4,0.1111111111111111,0.0,0.0
803,3812,2023-02-06 11:05:58,1.9,http://roundcubemanday001.web.app/,199.36.158.100,34,3,0.088235294117647,0.0,0.0
804,3813,2023-02-06 11:05:53,1.9,http://review-status-appeal-100498153.firebaseapp.com/,2620:0:890::100,54,9,0.1666666666666666,0.0,0.0
805,3814,2023-02-06 11:05:50,1.9,http://review-appeal-status-100259824.firebaseapp.com/,2620:0:890::100,54,9,0.1666666666666666,0.0,0.0
806,3815,2023-02-06 11:05:47,1.9,http://review-appeal-status-100128495.web.app/,2620:0:890::100,46,9,0.1956521739130435,0.0,0.0
807,3816,2023-02-06 11:05:44,1.9,http://review-appeal-status-100128495.firebaseapp.com/,2620:0:890::100,54,9,0.1666666666666666,0.0,0.0
808,3817,2023-02-06 11:05:40,1.9,http://request-review-appeal-100613.web.app/,2620:0:890::100,44,6,0.1363636363636363,0.0,0.0
809,3818,2023-02-06 11:05:38,2.0,http://refundinst.online.dream.website/bob,69.163.225.70,42,0,0.0,1.0,0.0
810,3820,2023-02-06 11:05:35,2.4,http://reactivate-device.web.app/,199.36.158.100,33,0,0.0,0.0,0.0
811,3821,2023-02-06 11:05:33,1.9,http://ptonr7.webwave.dev/,185.30.124.158,26,1,0.0384615384615384,0.0,0.0
812,3827,2023-02-06 11:05:00,3.0,http://mobilysa.com,35.208.229.19,19,0,0.0,20.0,0.0
813,3829,2023-02-06 11:04:56,5.4,http://metamask78.com/app/,38.45.125.10,26,2,0.0769230769230769,1.0,0.0
814,3830,2023-02-06 11:04:53,3.4,http://metamask78.com/,38.45.125.10,22,2,0.0909090909090909,1.0,0.0
815,3843,2023-02-06 11:04:19,2.7,http://koba0112.conohawing.com/error/kijun/home/access/matsuken/service/?cw=*@*,118.27.99.152,79,4,0.050632911392405,0.0,0.0
816,3845,2023-02-06 11:04:13,3.2,http://kingkhan-abd.github.io/project.github.io,2606:50c0:8000::153,47,0,0.0,1.0,0.0
817,3851,2023-02-06 11:03:55,1.9,http://hojeattmanhadasulbelieber.xyz/,2606:4700:3034::ac43:b76f,37,0,0.0,1.0,0.0
818,3852,2023-02-06 11:03:53,1.9,http://hml0223t.beget.tech/,87.236.19.156,27,4,0.1481481481481481,25.0,0.0
819,3853,2023-02-06 11:03:51,1.9,http://hmi919nj.beget.tech/,91.106.207.103,27,3,0.1111111111111111,25.0,0.0
820,3861,2023-02-06 11:03:21,1.9,http://gudaoqius.top/,216.83.59.2,21,0,0.0,1.0,0.0
821,3866,2023-02-06 11:02:59,1.9,http://exsplor.com/,155.94.149.224,19,0,0.0,0.0,0.0
822,3867,2023-02-06 11:02:56,1.9,http://exclusivespins.com/,2606:4700:3032::6815:5df5,26,0,0.0,2.0,0.0
823,3869,2023-02-06 11:02:48,1.9,http://delta.dluhc-dev.uk/,2600:9000:24f1:2e00:12:5d9a:fb80:93a1,26,0,0.0,20.0,0.0
824,3874,2023-02-06 11:02:35,1.9,http://chronicpaindoctor.net/category/english/from-dr-adams/finding-a-pain-management-specialist,35.209.31.219,96,0,0.0,25.0,1.0
825,3881,2023-02-06 11:02:17,1.9,http://bpsync10.web.app/,2620:0:890::100,24,2,0.0833333333333333,1.0,0.0
826,3883,2023-02-06 11:02:09,5.4,http://bit.ly/appBper,67.199.248.10,21,0,0.0,2.0,0.0
827,3886,2023-02-06 11:01:51,5.4,http://bancaenlinea05.webcindario.com/token.php,5.57.226.202,47,2,0.0425531914893617,1.0,0.0
828,3887,2023-02-06 11:01:48,5.4,http://bancaenlinea05.webcindario.com/token3.php,5.57.226.202,48,3,0.0625,1.0,0.0
829,3888,2023-02-06 11:01:45,5.4,http://bancaenlinea05.webcindario.com/token2.php,5.57.226.202,48,3,0.0625,1.0,0.0
830,3889,2023-02-06 11:01:42,3.9,http://bancaenlinea05.webcindario.com/confirm.php?regh=,5.57.226.202,55,2,0.0363636363636363,1.0,0.0
833,3894,2023-02-06 11:01:33,4.0,"http://azure-microsoft-account-securitusa.clicketcloud.com/microsoftbyliveout01/login.php?micro=04,6,000000,28,Mon,%2006%20Feb%202023%2004:08:58%20+0000,23,04,08,58,2,4.Welcome",46.30.203.2,176,49,0.2784090909090909,0.0,0.0
834,3900,2023-02-06 11:01:12,4.9,http://allchainfix.netlify.app,2600:1f18:2489:8202::c8,30,0,0.0,24.0,3.0
835,3919,2023-02-06 10:59:53,5.0,http://148.69.140.59:88/fona.php,148.69.140.59,32,12,0.375,0.0,0.0
836,3920,2023-02-06 08:03:17,3.5,https://x4ybds.webwave.dev/lib/x4ybds/allsGen-ldieg5km.html#,185.30.124.158,60,3,0.05,0.0,0.0
837,3931,2023-02-06 06:51:38,1.0,http://www.brands4less-outlet.com/,45.80.132.100,34,1,0.0294117647058823,21.0,0.0
838,3934,2023-02-06 06:51:29,1.0,https://www.brandsforless.gr/,64.225.69.113,29,0,0.0,20.0,0.0
839,3939,2023-02-06 06:51:11,5.0,https://urlo.in/6b942f73,24.199.110.71,24,6,0.25,0.0,0.0
840,3940,2023-02-06 06:51:07,1.8,https://tinyurl.com/alias-51,104.20.139.65,28,2,0.0714285714285714,1.0,1.0
841,3948,2023-02-06 06:49:42,4.5,https://bit.ly/uBper24,67.199.248.11,22,2,0.0909090909090909,2.0,0.0
842,3958,2023-02-06 06:49:12,5.0,http://cz.ceskysystem.situationcrude.co.in/vip/CZ/4184/?bet=28368923,185.246.221.60,68,12,0.1764705882352941,8.0,0.0
843,3961,2023-02-06 04:54:45,4.9,http://zskync.com,45.156.86.47,17,0,0.0,25.0,1.0
844,3962,2023-02-06 04:54:42,3.8,http://www.metzhgosk.com,103.24.2.198,24,0,0.0,25.0,0.0
845,3964,2023-02-06 04:54:32,6.2,https://xamsconect.web.app/,2620:0:890::100,27,0,0.0,1.0,0.0
846,3965,2023-02-06 04:54:30,5.9,https://xamsconect.firebaseapp.com/,2620:0:890::100,35,0,0.0,1.0,0.0
847,3972,2023-02-06 04:53:57,5.5,https://www.fac2.me/renner/,2606:4700:3037::6815:494b,27,1,0.037037037037037,2.0,0.0
848,3973,2023-02-06 04:53:55,5.0,https://www.fac2.me/magalu/,172.67.158.187,27,1,0.037037037037037,2.0,0.0
849,3986,2023-02-06 04:53:13,2.4,https://s.id/NEDFATCA,45.126.58.78,21,0,0.0,0.0,0.0
850,3991,2023-02-06 04:52:47,5.9,https://schickgloves.com/,135.181.13.65,25,0,0.0,24.0,0.0
851,3992,2023-02-06 04:52:44,3.6,https://schickgloves.com,135.181.13.65,24,0,0.0,24.0,0.0
852,4001,2023-02-06 04:52:16,4.5,https://rgt2pro.net/renner/,2606:4700:3034::6815:ccb,27,1,0.037037037037037,2.0,0.0
853,4005,2023-02-06 04:52:08,3.8,https://ramadavaranasikatesar.com/ficohsa/,103.13.112.163,42,0,0.0,23.0,1.0
854,4008,2023-02-06 04:52:01,6.4,https://pbncerserx.web.app/,2620:0:890::100,27,0,0.0,1.0,0.0
855,4009,2023-02-06 04:52:00,6.6,https://pbncerserx.firebaseapp.com/,199.36.158.100,35,0,0.0,1.0,0.0
856,4010,2023-02-06 04:51:59,6.4,https://pbncerserxe.web.app/,2620:0:890::100,28,0,0.0,1.0,0.0
857,4011,2023-02-06 04:51:58,6.6,https://pbncerserxe.firebaseapp.com/,2620:0:890::100,36,0,0.0,1.0,0.0
858,4020,2023-02-06 04:51:35,2.6,https://logn-maile-398f.re49.workers.dev/,104.21.29.204,41,5,0.1219512195121951,2.0,0.0
859,4027,2023-02-06 04:51:21,6.0,https://infoarabe.com/wp-content/themes/twen/?gclid=EAIaIQobChMIqsLv4db5_AIVM0BIAB1CiAmiEAMYASAAEgJvVvD_BwE,200.110.132.141,107,4,0.0373831775700934,24.0,0.0
860,4028,2023-02-06 04:51:20,4.8,https://infoarabe.com/wp-content/themes/,200.110.132.141,40,0,0.0,0.0,0.0
861,4029,2023-02-06 04:51:18,3.8,https://infoarabe.com/wp-content/,200.110.132.141,33,0,0.0,0.0,0.0
862,4030,2023-02-06 04:51:16,6.3,https://infoarabe.com/,200.110.132.141,22,0,0.0,24.0,0.0
863,4031,2023-02-06 04:51:14,5.0,https://hiper-descontos-amc23.com/,20.197.226.185,34,2,0.0588235294117647,11.0,0.0
864,4032,2023-02-06 04:51:08,5.6,https://fleek.ipfs.io/ipfs/Qmb2QmMbkKhCLXQX2aKQGm5wHStqDKS2PNWgWQ7NzmCaTM/?bhavesh@viikingbeverages.com,2602:fea2:2::1,103,5,0.0485436893203883,0.0,0.0
865,4035,2023-02-06 04:51:03,5.6,https://fac2.me/renner/,2606:4700:3037::ac43:9ebb,23,1,0.0434782608695652,2.0,0.0
866,4043,2023-02-06 04:50:43,5.2,https://conect.x10.mx/,198.91.81.11,22,2,0.0909090909090909,0.0,0.0
867,4044,2023-02-06 04:50:40,1.9,https://cmkgracedvnes.web.app/,2620:0:890::100,30,0,0.0,1.0,0.0
868,4045,2023-02-06 04:50:39,1.9,https://cmkgracedvnes.firebaseapp.com/,199.36.158.100,38,0,0.0,1.0,0.0
869,4058,2023-02-06 04:50:07,4.4,https://bendigo-430.web.app/,2620:0:890::100,28,3,0.1071428571428571,5.0,0.0
870,4059,2023-02-06 04:50:04,4.9,https://bendigo-430.firebaseapp.com/,2620:0:890::100,36,3,0.0833333333333333,5.0,0.0
871,4060,2023-02-06 04:50:01,2.8,https://au-eacj4.ondigitalocean.app/,2606:4700::6810:f44e,36,1,0.0277777777777777,0.0,0.0
872,4062,2023-02-06 04:49:57,4.4,https://apnsemtargo.web.app/,2620:0:890::100,28,0,0.0,1.0,0.0
873,4063,2023-02-06 04:49:56,4.9,https://apnsemtargo.firebaseapp.com/,2620:0:890::100,36,0,0.0,1.0,0.0
874,4064,2023-02-06 04:49:55,2.0,https://amc-cupom-digital.com/bbb7cd81c3e81decb07158a7f/checkout/sacola,20.226.8.39,71,12,0.1690140845070422,12.0,0.0
875,4065,2023-02-06 04:49:53,1.9,https://amc23-liquidashow1.com/,20.197.226.185,31,3,0.0967741935483871,11.0,0.0
876,4114,2023-02-06 04:48:43,2.9,http://metzhgosk.com,103.24.2.198,20,0,0.0,25.0,0.0
877,4116,2023-02-06 04:48:35,4.4,http://leilaoame.com/,20.226.48.149,21,0,0.0,11.0,0.0
878,4117,2023-02-06 04:48:33,1.8,http://hiper-descontos-amc23.com/,20.197.226.185,33,2,0.0606060606060606,11.0,0.0
879,4118,2023-02-06 04:48:30,1.0,http://esquenta-ofertas-amc23.com/,20.197.226.185,34,2,0.0588235294117647,11.0,0.0
880,4119,2023-02-06 04:48:29,4.4,http://bancaenlinea05.webcindario.com/,5.57.226.202,38,2,0.0526315789473684,1.0,0.0
881,4120,2023-02-06 04:48:25,2.8,http://airdrop.zskync.com,45.156.86.47,25,0,0.0,25.0,1.0
882,4338,2023-02-05 23:07:16,5.9,https://revista2via.com/renner/,2606:4700:3035::ac43:9e94,31,1,0.032258064516129,2.0,0.0
883,4339,2023-02-05 23:07:10,5.5,https://onne.link/cardiohealth?gclid=EAIaIQobChMIttmu2Pn9_AIVDLfICh0cYA32EAAYASAAEgJ2QvD_BwE,50.62.141.180,92,6,0.0652173913043478,0.0,0.0
884,4340,2023-02-05 23:06:49,1.9,https://fac2.me/Magalu/,2606:4700:3037::ac43:9ebb,23,1,0.0434782608695652,2.0,0.0
885,4346,2023-02-05 22:11:24,3.3,http://www.fac2.me/magalu/,172.67.158.187,26,1,0.0384615384615384,2.0,0.0
886,4351,2023-02-05 22:11:16,1.9,http://whatsiiapp.com/,8.219.232.146,22,0,0.0,25.0,0.0
887,4355,2023-02-05 22:10:48,3.9,http://u1930972.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:115,35,7,0.2,1.0,0.0
888,4356,2023-02-05 22:10:45,4.0,https://www.wordsandwines.se/dhlIreland/conf/infos/,89.221.250.10,51,0,0.0,0.0,0.0
889,4357,2023-02-05 22:10:37,5.9,https://www.ndnmag.fr/en/e4bcd9fd5202e1bee76c1beaa282db96/execution.html?validation=e1s1,46.182.4.120,88,17,0.1931818181818181,0.0,0.0
890,4358,2023-02-05 22:10:35,5.9,https://www.ndnmag.fr/en/54a9b900c8e071a690710a02f0b63d51/execution.html?validation=e1s1,46.182.4.120,88,25,0.2840909090909091,0.0,0.0
891,4359,2023-02-05 22:10:34,5.9,https://www.ndnmag.fr/en/23289b1770795a61f52e6bafaaf9955a/execution.html?validation=e1s1,46.182.4.120,88,23,0.2613636363636363,0.0,0.0
892,4360,2023-02-05 22:10:32,3.6,https://www.ledchina.com/wp-content/van/v3/,120.25.213.63,43,1,0.0232558139534883,0.0,0.0
893,4377,2023-02-05 22:08:49,4.9,https://egiftsub.com/nltro,185.149.120.37,26,0,0.0,25.0,0.0
894,4399,2023-02-05 22:07:49,6.8,http://ormvoixregl2.firebaseapp.com/,199.36.158.100,36,1,0.0277777777777777,1.0,0.0
895,4688,2023-02-05 21:57:58,1.9,http://cn37817-wordpress-map4f.tw1.ru/wp-admin/Facebook/,92.53.118.39,56,7,0.125,25.0,0.0
896,4689,2023-02-05 21:57:56,1.9,http://beinmatchonline.com/acc/tel.php,92.205.4.171,38,0,0.0,1.0,0.0
897,4690,2023-02-05 21:57:55,1.9,http://beinmatchonline.com/acc/sms.php,92.205.4.171,38,0,0.0,1.0,0.0
898,4691,2023-02-05 21:57:54,1.9,http://beinmatchonline.com/acc/cc.php,92.205.4.171,37,0,0.0,1.0,0.0
899,4692,2023-02-05 21:57:52,1.9,http://beinmatchonline.com/acc,92.205.4.171,30,0,0.0,1.0,0.0
900,4694,2023-02-05 21:57:43,1.9,http://attemailnotice.weebly.com/,199.34.228.53,33,0,0.0,1.0,0.0
901,4708,2023-02-05 19:52:04,3.3,https://cbcenterprodutionsprom.com/casasbahia/produto/,2606:4700:3034::6815:1186,54,0,0.0,2.0,0.0
902,4709,2023-02-05 19:51:48,3.1,http://opensea.com.bz,77.73.133.2,21,0,0.0,5.0,4.0
903,4955,2023-02-05 18:21:18,2.7,https://www.serviziofatturazionearuba.com,105.147.236.238,41,0,0.0,0.0,0.0
904,4966,2023-02-05 18:20:53,2.3,https://trust-wallet.at/import.html,109.206.243.15,35,0,0.0,0.0,0.0
905,4972,2023-02-05 18:20:13,4.9,https://sage-palmier-43cf57.netlify.app/,35.229.48.116,40,4,0.1,0.0,0.0
906,4980,2023-02-05 18:19:52,6.1,https://megaofertasvirtuais.com/589458/422210y/product.php,4.196.244.106,58,12,0.2068965517241379,20.0,0.0
907,4981,2023-02-05 18:19:50,3.5,https://lnk.to/customer-site,54.235.249.216,28,0,0.0,0.0,0.0
908,5000,2023-02-05 18:18:28,4.3,https://bit.ly/3Yiypf2,67.199.248.11,22,2,0.0909090909090909,2.0,0.0
909,5026,2023-02-05 14:35:02,4.7,https://docs.google.com/spreadsheets/d/1ugeI2kb38UK15Y_zehiepoZN0O9TFVwQ8rs8fM3GCb8/edit#gid=0,2607:f8b0:4006:821::200e,94,13,0.1382978723404255,3.0,0.0
910,5027,2023-02-05 14:34:23,6.0,https://appzerion.com/,47.254.134.209,22,0,0.0,4.0,0.0
911,5032,2023-02-05 14:34:01,5.1,http://bancobisaini.webcindario.com/des/index.php,5.57.226.202,49,0,0.0,1.0,0.0
912,5162,2023-02-05 10:12:03,1.9,http://uspstserver.monster/,43.135.172.123,27,0,0.0,2.0,0.0
913,5165,2023-02-05 10:11:56,6.0,http://u1928937.plsk.regruhosting.ru/pes/5518625561/,31.31.198.190,52,17,0.3269230769230769,5.0,0.0
914,5171,2023-02-05 10:11:40,7.2,https://www.ryaninsuranceservices.com/service-chrono/paiement.php,107.180.54.179,65,0,0.0,25.0,0.0
915,5172,2023-02-05 10:11:38,3.9,https://www.ryaninsuranceservices.com/service-chrono/,107.180.54.179,53,0,0.0,23.0,0.0
916,5178,2023-02-05 10:11:26,5.0,https://www.ndnmag.fr/en/9b6d4e32b60517dbe460f055320c5408/execution.html?validation=e1s1,46.182.4.120,88,25,0.2840909090909091,0.0,0.0
917,5179,2023-02-05 10:11:24,5.0,https://www.ndnmag.fr/en/71bd64da81e1cca783791f297beb0cdc/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
918,5180,2023-02-05 10:11:22,4.0,https://www.go-etc-co.poplgnn.kvifako.cn/jp,47.87.154.204,43,0,0.0,0.0,0.0
919,5188,2023-02-05 10:11:01,4.8,https://virlfkdil.com/my%20email%20-%20Etisalat%20Internet%20Mail.html,192.110.165.170,70,10,0.1428571428571428,1.0,0.0
920,5204,2023-02-05 10:09:41,3.8,https://onne.link/gatpfroze?gclid=EAIaIQobChMIk4-x58P6_AIVDDORCh3Ndwp5EAAYASAAEgLovfD_BwE,50.62.141.180,89,6,0.0674157303370786,20.0,0.0
921,5205,2023-02-05 10:09:39,4.2,https://onne.link/gatpfroze,50.62.141.180,27,0,0.0,20.0,0.0
922,5206,2023-02-05 10:09:36,2.2,https://onne.link/frajolagan,50.62.141.180,28,0,0.0,20.0,0.0
923,5216,2023-02-05 10:08:56,1.7,https://mtconsultoria.com.br/boxload/Seleccione_medio_de_pago_codigo.php,177.11.53.206,72,0,0.0,0.0,0.0
924,5220,2023-02-05 10:08:38,5.1,https://lojasamericanas2023.blogspot.com/,2607:f8b0:4006:81c::2001,41,4,0.0975609756097561,25.0,0.0
926,5348,2023-02-05 10:02:30,1.9,"http://microsoft-azureaccount-usa-brlive-br.clicketcloud.com/microsoftbyliveout02/login.php?micro=07,5,000000,28,Sun,%2005%20Feb%202023%2007:12:42%20+0000,23,07,12,42,2,7.Welcome",46.30.203.2,178,49,0.2752808988764045,0.0,0.0
927,5366,2023-02-05 10:01:48,1.9,http://consultasua.shop/,2a02:4780:13:918:0:3265:62b4:6,24,0,0.0,8.0,3.0
928,5367,2023-02-05 10:01:45,1.9,http://cloudstaffer.com/,204.44.192.34,24,0,0.0,0.0,0.0
929,5375,2023-02-05 10:01:26,1.9,"http://azure-microsoft-account-securitusa.clicketcloud.com/microsoftbyliveout03/login.php?micro=08,5,000000,28,Sun,%2005%20Feb%202023%2008:07:12%20+0000,23,08,07,12,2,8.Welcome",46.30.203.2,176,49,0.2784090909090909,0.0,0.0
930,5376,2023-02-05 10:01:22,1.9,http://amaczon.top/,38.54.94.116,19,0,0.0,0.0,0.0
931,5430,2023-02-05 09:59:37,5.5,http://54.94.161.22:5000/din.php,54.94.161.22,32,13,0.40625,0.0,0.0
932,5456,2023-02-05 09:59:05,5.4,http://3.6.100.218/din.php,3.6.100.218,26,8,0.3076923076923077,0.0,0.0
933,5477,2023-02-05 07:44:37,2.1,https://apptuts.bio/angelfatu?gclid=EAIaIQobChMItL-bvf_7_AIVAsORCh26RQ1aEAMYAiAAEgIrDPD_BwE,143.198.130.38,91,4,0.0439560439560439,1.0,0.0
934,5478,2023-02-05 07:44:36,2.1,https://apptuts.bio/angelfatu?gclid=EAIaIQobChMIj8j7u__7_AIVMkFIAB19zgHLEAAYASAAEgJlJfD_BwE,143.198.130.38,91,5,0.0549450549450549,1.0,0.0
935,5479,2023-02-05 07:44:34,1.6,https://apptuts.bio/angelfatu?gclid=EAIaIQobChMI6ZHZvv_7_AIVBvvICh2t4ACXEAAYASAAEgKHLfD_BwE,143.198.130.38,91,4,0.0439560439560439,1.0,0.0
936,5481,2023-02-05 06:20:34,2.5,https://d27bhizpj7e6yj.cloudfront.net/inicio,13.224.208.36,44,4,0.0909090909090909,0.0,0.0
937,5482,2023-02-05 05:10:52,1.8,http://www.Khcbonline.akrdesign.co,185.224.196.92,34,0,0.0,0.0,0.0
938,5487,2023-02-05 05:09:31,1.8,https://flooz.trade/trade,76.76.21.21,25,0,0.0,25.0,0.0
940,5493,2023-02-05 03:31:22,1.0,https://rondo.su,178.170.189.48,16,0,0.0,25.0,0.0
941,5498,2023-02-05 01:54:44,3.3,https://tinyurl.com/nhdpk2pt,2606:4700:10::ac43:1e1,28,1,0.0357142857142857,1.0,1.0
942,5503,2023-02-05 01:54:16,2.9,https://pj7v8v.webwave.dev/,185.73.228.142,27,2,0.074074074074074,0.0,0.0
943,5509,2023-02-05 01:54:00,5.4,https://ivhzvymdq.web.app/,199.36.158.100,26,0,0.0,0.0,0.0
944,5510,2023-02-05 01:53:59,4.9,https://ivhzvymdq.firebaseapp.com/,2620:0:890::100,34,0,0.0,0.0,0.0
945,5528,2023-02-05 01:52:58,3.9,https://community-standards-1006436512.web.app/,199.36.158.100,47,10,0.2127659574468085,0.0,0.0
946,5529,2023-02-05 01:52:57,4.5,https://community-standards-1006436512.firebaseapp.com/,199.36.158.100,55,10,0.1818181818181818,0.0,0.0
947,5530,2023-02-05 01:52:55,4.4,https://cmkgracedvne.web.app/,2620:0:890::100,29,0,0.0,1.0,0.0
948,5531,2023-02-05 01:52:54,4.9,https://cmkgracedvne.firebaseapp.com/,199.36.158.100,37,0,0.0,1.0,0.0
949,5563,2023-02-04 23:35:21,6.2,https://z7x10810434018665.web.app/,2620:0:890::100,34,15,0.4411764705882353,12.0,0.0
950,5564,2023-02-04 23:35:19,6.4,https://z7x10810434018665.firebaseapp.com/,199.36.158.100,42,15,0.3571428571428571,12.0,0.0
951,5575,2023-02-04 23:34:33,5.7,https://verfddonecnbm.web.app/,2620:0:890::100,30,0,0.0,1.0,0.0
952,5576,2023-02-04 23:34:32,5.9,https://verfddonecnbm.firebaseapp.com/,2620:0:890::100,38,0,0.0,1.0,0.0
955,5649,2023-02-04 23:31:23,4.9,https://idimaro.cl/mails/webmail/,200.73.115.31,33,0,0.0,1.0,0.0
956,5651,2023-02-04 23:31:17,3.9,https://gestion-abonnement-netflix.fr/N/login,194.110.247.154,45,0,0.0,0.0,0.0
957,5653,2023-02-04 23:31:05,1.1,https://gentle-morning-3f5c.mandyfletch-e-r145-54-6.workers.dev/?bbre=YcbopEhzHsvxVKrZuq,2606:4700:3033::ac43:d1ab,88,8,0.0909090909090909,2.0,0.0
958,5655,2023-02-04 23:30:57,4.4,https://faesa.com.mx/fandpgeorgia/index.php,20.64.72.141,43,0,0.0,6.0,0.0
959,5666,2023-02-04 23:29:35,3.5,https://bestsign.andrebauernhof.shop/wu,105.147.236.238,39,0,0.0,0.0,0.0
961,5685,2023-02-04 23:28:52,3.9,http://cl37784.tw1.ru/ups/login/details.php,92.53.118.39,43,6,0.1395348837209302,25.0,0.0
962,5687,2023-02-04 21:32:56,7.6,http://www.woodandthimble.com/www.labanquepostale.fr/87b4c0155852378/login.php,70.32.68.193,78,13,0.1666666666666666,0.0,0.0
963,5688,2023-02-04 21:32:55,3.4,http://www.u1929953.cp.regruhosting.ru/,31.31.198.238,39,7,0.1794871794871795,1.0,0.0
964,5691,2023-02-04 21:32:48,4.9,http://www.officeotani.com/rackspace/,183.90.250.12,37,0,0.0,0.0,0.0
965,5694,2023-02-04 21:32:41,4.5,http://www.metzhgosk.com/,103.24.2.198,25,0,0.0,25.0,0.0
966,5700,2023-02-04 21:32:30,4.6,http://www.ameli-carte-vitale-miseajour.com/,45.148.119.222,44,0,0.0,0.0,0.0
967,5701,2023-02-04 21:32:27,7.0,http://wordpress-105671-0.cloudclusters.net/rmk/57415821762206977,68.64.164.81,65,24,0.3692307692307692,17.0,1.0
968,5702,2023-02-04 21:32:26,6.5,http://wordpress-105671-0.cloudclusters.net/rmk/57415821762206513,68.64.164.81,65,24,0.3692307692307692,17.0,1.0
969,5703,2023-02-04 21:32:25,2.9,http://wordpress-105671-0.cloudclusters.net/rmk/,68.64.164.81,48,7,0.1458333333333333,17.0,1.0
970,5706,2023-02-04 21:32:20,4.0,http://u1930069.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:84,35,7,0.2,1.0,0.0
971,5708,2023-02-04 21:32:17,4.0,http://u1929953.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:109,35,7,0.2,1.0,0.0
972,5709,2023-02-04 21:32:15,3.0,http://u1929948.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:109,35,7,0.2,7.0,0.0
973,5710,2023-02-04 21:32:14,3.5,http://u1929832.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:109,35,7,0.2,1.0,0.0
974,5711,2023-02-04 21:32:12,6.2,https://www.wordsandwines.se/dhlaustria1/confirm/info/,89.221.250.10,54,1,0.0185185185185185,0.0,0.0
975,5714,2023-02-04 21:32:02,4.2,https://www.ndnmag.fr/en/f2d37bc699670f8e621984ab85b5c712/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
976,5715,2023-02-04 21:32:00,4.2,https://www.ndnmag.fr/en/e80d96dff6bccee5e23583e5bcd96460/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
977,5716,2023-02-04 21:31:59,4.2,https://www.ndnmag.fr/en/e76b4e123175b80817b43c81de1263ca/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
978,5717,2023-02-04 21:31:57,4.2,https://www.ndnmag.fr/en/e0ac924a39ed03578bab1c5508fcadd6/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
979,5718,2023-02-04 21:31:56,4.2,https://www.ndnmag.fr/en/de93538b8ceccca6e618de53afd40a8b/execution.html?validation=e1s1,46.182.4.120,88,17,0.1931818181818181,0.0,0.0
980,5719,2023-02-04 21:31:55,4.2,https://www.ndnmag.fr/en/d3eb2a53ae08f351552d0f578555edbd/execution.html?validation=e1s1,46.182.4.120,88,21,0.2386363636363636,0.0,0.0
981,5720,2023-02-04 21:31:53,4.2,https://www.ndnmag.fr/en/bf840e6483ed05de44cbcf6ef437e55a/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
982,5721,2023-02-04 21:31:52,4.2,https://www.ndnmag.fr/en/b78929762b479f8a6bc42483f0e6b0a3/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
983,5722,2023-02-04 21:31:50,4.2,https://www.ndnmag.fr/en/acce69a7407e4b7b99af7ddbbf21b78f/execution.html?validation=e1s1,46.182.4.120,88,17,0.1931818181818181,0.0,0.0
