,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words
16970,2023-01-28 22:52:36,6.5,https://fbsupport-100032423423423.web.app/,2620:0:890::100,42,15,0.35714285714285715,0.0,0.0
16971,2023-01-28 22:52:35,6.7,https://fbsupport-100032423423423.firebaseapp.com/,199.36.158.100,50,15,0.3,0.0,0.0
16972,2023-01-28 22:52:31,4.7,https://eciadalore.web.app/,199.36.158.100,27,0,0.0,0.0,0.0
16973,2023-01-28 22:52:30,5.4,https://eciadalore.firebaseapp.com/,2620:0:890::100,35,0,0.0,0.0,0.0
16974,2023-01-28 22:52:25,5.7,https://deeluxeetorolh.web.app/,199.36.158.100,31,0,0.0,1.0,0.0
16975,2023-01-28 22:52:24,5.9,https://deeluxeetorolh.firebaseapp.com/,2620:0:890::100,39,0,0.0,1.0,0.0
16990,2023-01-28 22:51:41,4.2,https://addcima.web.app/,2620:0:890::100,24,0,0.0,0.0,0.0
16991,2023-01-28 22:51:40,4.9,https://addcima.firebaseapp.com/,2620:0:890::100,32,0,0.0,0.0,0.0
16994,2023-01-28 21:23:22,6.0,http://yahoo-105637.weeblysite.com/,199.34.228.96,35,6,0.17142857142857143,0.0,0.0
16996,2023-01-28 21:23:18,5.2,http://xn--cnghm-yqa3d0a7cf.com/,2a02:4780:13:984:0:63b:4d1a:2,32,3,0.09375,0.0,0.0
16999,2023-01-28 21:23:12,3.5,http://www.sandulela.co.bw/scaftrii/starten/go/,154.0.23.32,47,0,0.0,0.0,0.0
17001,2023-01-28 21:23:04,3.0,http://www.coinbase-wallet.org.cn/,118.107.246.54,34,0,0.0,5.0,3.0
17002,2023-01-28 21:22:51,6.8,http://www.altiusinstitute.in/ss/nhq2K3s24QeQ1V/bellzAll.php?email=,68.178.145.91,67,5,0.07462686567164178,1.0,0.0
17003,2023-01-28 21:22:48,5.3,http://whatsappcp.com/,23.251.63.18,22,0,0.0,17.0,0.0
17007,2023-01-28 21:22:41,4.5,http://tostudydrycleaning.ru/wp-content/plugins/wp-private-content-plus/classes/a0ddb2b3ee309a09/12930303/,81.177.135.102,106,16,0.1509433962264151,0.0,0.0
17008,2023-01-28 21:22:38,6.1,https://xn--cnghm-yqa3d0a7cf.com/login.php,2a02:4780:13:984:0:63b:4d1a:2,42,3,0.07142857142857142,0.0,0.0
17012,2023-01-28 21:22:25,5.9,https://www.ndnmag.fr/en/ef62a77bf1960af0d99895ac0219119a/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
17013,2023-01-28 21:22:23,5.9,https://www.ndnmag.fr/en/eb47e3f50be8ed1a1f14e73feaf1e4a7/execution.html?validation=e1s1,46.182.4.120,88,17,0.19318181818181818,0.0,0.0
17014,2023-01-28 21:22:21,5.9,https://www.ndnmag.fr/en/dc866730d65a1903ac2e0e59c50caa96/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
17015,2023-01-28 21:22:20,5.9,https://www.ndnmag.fr/en/b39220da92c4125d2db7447673f07b17/execution.html?validation=e1s1,46.182.4.120,88,25,0.2840909090909091,0.0,0.0
17016,2023-01-28 21:22:18,1.9,https://www.ndnmag.fr/en/a0239a4daf50402b14b2d597de66bd9d/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
17017,2023-01-28 21:22:16,1.9,https://www.ndnmag.fr/en/628e4fbbc3d1e8e1ff9379fc20588a86/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
17018,2023-01-28 21:22:14,1.9,https://www.ndnmag.fr/en/5df3d0351fba882ff2e72f2b8a7fca89/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
17021,2023-01-28 21:22:04,1.9,https://wetraq.ca/gin/de/login/531e22b7f84843c95e8a/clients/,107.180.55.11,60,14,0.23333333333333334,11.0,0.0
17030,2023-01-28 21:21:34,1.9,https://tostudydrycleaning.ru/wp-content/plugins/wp-private-content-plus/classes/a0ddb2b3ee309a09/12930303/que.php,81.177.135.102,114,16,0.14035087719298245,0.0,0.0
17031,2023-01-28 21:21:31,1.9,https://tostudydrycleaning.ru/wp-content/plugins/wp-private-content-plus/classes/a0ddb2b3ee309a09/12930303/fulls.php,81.177.135.102,116,16,0.13793103448275862,0.0,0.0
17032,2023-01-28 21:21:29,1.9,https://tostudydrycleaning.ru/wp-content/plugins/wp-private-content-plus/classes/a0ddb2b3ee309a09/12930303/full.php,81.177.135.102,115,16,0.1391304347826087,0.0,0.0
17033,2023-01-28 21:21:26,1.9,https://tinyurl.com/yc6skeuw?__cf_chl_f_tk=FlWtpuaqz6FutQkpvolezzxjx0IMY__6AIOP7fLF4qg-1674674131-0-gaNycGzNB-U,2606:4700:10::ac43:1e1,111,17,0.15315315315315314,1.0,1.0
17034,2023-01-28 21:21:24,1.9,https://tinyurl.com/25p786sx,2606:4700:10::6814:8a41,28,5,0.17857142857142858,1.0,1.0
17035,2023-01-28 21:21:23,1.9,https://thaibio.com/,27.254.36.160,20,0,0.0,25.0,0.0
17055,2023-01-28 21:19:55,4.8,https://schwab.bynder.com/default/redirectToken/E2E0B7E5-BE05-4140-8CFF5D7ACD8E67B4,34.199.41.38,83,17,0.20481927710843373,3.0,1.0
17060,2023-01-28 21:19:48,4.9,https://prdp1.github.io/,185.199.109.153,24,1,0.041666666666666664,0.0,0.0
17066,2023-01-28 21:19:27,4.2,https://lontok.tf712.com/,2606:4700:3036::ac43:9b24,25,3,0.12,2.0,0.0
17080,2023-01-28 21:18:58,4.9,https://honestanne300.myportfolio.com/,151.101.64.119,38,3,0.07894736842105263,0.0,0.0
17091,2023-01-28 21:18:37,5.8,https://fleek.ipfs.io/ipfs/bafybeieiy6m2gpts67lh7x5qnzw2r7vbeweocadkr34vo5bfu2sn5ql35q,2602:fea2:2::1,86,15,0.1744186046511628,0.0,0.0
17104,2023-01-28 21:17:44,3.5,https://bankoffamerricaloginerror.accountnotificationupdate.workers.dev/,2606:4700:3031::ac43:d7a6,72,0,0.0,2.0,0.0
17105,2023-01-28 21:17:42,4.6,https://bankoffamericcaemail.bankofamericasbm.workers.dev/login/sign-in/signOnV2Screen.go,172.67.128.21,89,1,0.011235955056179775,2.0,0.0
17106,2023-01-28 21:17:41,3.1,https://bankoffamericcaemail.bankofamericasbm.workers.dev/login/sign-in,172.67.128.21,71,0,0.0,2.0,0.0
17107,2023-01-28 21:17:40,5.0,https://bankoffamericcaemail.bankofamericasbm.workers.dev/login/,2606:4700:3037::ac43:8015,64,0,0.0,2.0,0.0
17108,2023-01-28 21:17:38,2.6,https://bankoffamericcaemail.bankofamericasbm.workers.dev/,2606:4700:3033::6815:91,58,0,0.0,2.0,0.0
17109,2023-01-28 21:17:37,2.6,https://bankkofameriicalogin.bankofamericasbm.workers.dev/,104.21.0.145,58,0,0.0,2.0,0.0
17115,2023-01-28 21:17:31,6.4,https://bafybeia6uscwe7yttxrowc637nr6mf5p62fhxzdz6r5zt4izjhnky6avpy.ipfs.dweb.link/251.html,209.94.90.1,91,16,0.17582417582417584,4.0,0.0
17119,2023-01-28 21:17:25,6.5,https://anushka561.github.io/Netflix/,185.199.111.153,37,3,0.08108108108108109,18.0,0.0
17134,2023-01-28 21:16:57,1.5,http://reactivate-device-au.web.app/,199.36.158.100,36,0,0.0,0.0,0.0
17137,2023-01-28 21:16:53,4.6,http://office-365-security-notifications.com/landing/form/61e6bba7-d990-4549-af72-885012c14cd0,3.217.14.223,94,25,0.26595744680851063,0.0,0.0
17138,2023-01-28 21:16:52,5.3,http://netflxxconfirmat.hostfree.pw/,185.27.134.60,36,0,0.0,0.0,0.0
17141,2023-01-28 21:16:41,5.5,http://glambeaute.com/--/31458/Login.html,148.72.246.207,41,5,0.12195121951219512,25.0,2.0
17142,2023-01-28 21:16:38,5.7,http://gardinalli.com/login.php?cmd=login_submit&id=04451c3720efee37079c8274e400013104451c3720efee37079c8274e4000131&session=04451c3720efee37079c8274e400013104451c3720efee37079c8274e4000131,23.229.166.2,189,100,0.5291005291005291,1.0,0.0
17143,2023-01-28 21:16:37,3.2,http://facebookmembers.infinityfreeapp.com/?i=1,185.27.134.131,47,1,0.02127659574468085,0.0,0.0
17144,2023-01-28 21:16:35,1.4,http://ejqtyp.webwave.dev/,185.73.228.142,26,0,0.0,4.0,0.0
17147,2023-01-28 21:16:28,5.0,http://cm47536.tw1.ru/axe/Orange22/,176.57.210.144,35,8,0.22857142857142856,25.0,0.0
17148,2023-01-28 21:16:27,1.0,http://caisse-desjardins-therese-de-blainville.com/,15.222.157.95,51,0,0.0,24.0,0.0
17150,2023-01-28 21:16:25,3.5,http://berkahchipsedekah.com/,185.252.232.248,29,0,0.0,0.0,0.0
17151,2023-01-28 21:16:22,2.6,http://banksofamerivcacard.bankofamericasbm.workers.dev/login/sign-in/signOnV2Screen.go,2606:4700:130:436c:6f75:6466:6c61:7265,87,1,0.011494252873563218,2.0,0.0
17152,2023-01-28 21:16:21,1.0,http://banksofamerivcacard.bankofamericasbm.workers.dev/,2606:4700:3037::ac43:8015,56,0,0.0,2.0,0.0
17153,2023-01-28 21:16:20,1.0,http://bankoffamerricaloginerror.bankofamericasbm.workers.dev/,2606:4700:3033::6815:91,62,0,0.0,2.0,0.0
17154,2023-01-28 21:16:19,2.6,http://bankoffamericasitekey.bankofamericasbm.workers.dev/login/sign-in/signOnV2Screen.go,104.21.0.145,89,1,0.011235955056179775,2.0,0.0
17155,2023-01-28 21:16:17,2.6,http://bankoffamericasitekey.bankofamericasbm.workers.dev/login/sign-in/signonv2screen.go,2606:4700:3033::6815:91,89,1,0.011235955056179775,2.0,0.0
17156,2023-01-28 21:16:16,1.5,http://bankoffamericasitekey.bankofamericasbm.workers.dev/login/sign-in,104.21.0.145,71,0,0.0,2.0,0.0
17157,2023-01-28 21:16:15,3.0,http://bankoffamericasitekey.bankofamericasbm.workers.dev/login/,2606:4700:3033::6815:91,64,0,0.0,2.0,0.0
17158,2023-01-28 21:16:14,1.0,http://bankoffamericasitekey.bankofamericasbm.workers.dev/,104.21.0.145,58,0,0.0,2.0,0.0
17159,2023-01-28 21:16:12,1.1,http://bankkofameriicalogin.accountnotificationupdate.workers.dev/,104.21.86.60,66,0,0.0,2.0,0.0
17160,2023-01-28 21:16:11,4.6,http://bafybeia3zgeajaqpyknhhemsgvwhtlg4vm5m74oipff3lfjwypwmidvhhi.ipfs.cf-ipfs.com/,104.17.64.14,84,6,0.07142857142857142,3.0,0.0
17161,2023-01-28 21:16:10,4.6,http://bafkreiga556wozsj4bmmivcekg5kthv35my2sbnb2nbsi37judeejjrlwu.ipfs.w3s.link/,104.18.23.52,81,12,0.14814814814814814,0.0,0.0
17162,2023-01-28 21:16:08,4.1,http://bafkreiaafcvu4nbynbxxnwer2khihgre4htstnqu4lbldgvihphguocyq4.ipfs.w3s.link/,2606:4700::6812:1634,81,6,0.07407407407407407,2.0,0.0
17163,2023-01-28 21:16:05,1.0,http://att-108774.square.site/,199.34.228.39,30,6,0.2,0.0,0.0
17164,2023-01-28 21:16:03,3.5,http://att-108437.weeblysite.com/,199.34.228.96,33,6,0.18181818181818182,0.0,0.0
17166,2023-01-28 21:16:00,4.5,http://aktifasibi-brimo.com/,185.252.232.248,28,0,0.0,1.0,0.0
17174,2023-01-28 21:15:43,5.0,http://361517517777662.my.id/,34.151.221.205,29,15,0.5172413793103449,0.0,0.0
17176,2023-01-28 21:15:37,5.0,http://1354665511326517.my.id/,34.151.221.205,30,16,0.5333333333333333,0.0,0.0
17193,2023-01-28 16:42:36,3.7,https://thaibio.com,27.254.36.160,19,0,0.0,25.0,0.0
17194,2023-01-28 16:42:13,3.3,https://sites.google.com/view/genialinvestimentos/p%C3%A1gina-inicial,2607:f8b0:4006:824::200e,69,2,0.028985507246376812,16.0,0.0
17196,2023-01-28 16:41:55,5.0,https://onlwallcone.blogspot.com/,2607:f8b0:4006:81c::2001,33,0,0.0,12.0,0.0
17207,2023-01-28 16:40:42,3.1,http://onlwallcone.blogspot.com,142.250.176.193,31,0,0.0,12.0,0.0
17215,2023-01-28 16:40:21,5.3,http://825164470970050.my.id/,207.244.70.217,29,15,0.5172413793103449,0.0,0.0
17216,2023-01-28 16:39:45,4.0,http://174235249774.my.id/,34.151.221.205,26,12,0.46153846153846156,0.0,0.0
17220,2023-01-28 15:13:27,2.7,https://realizesolucoefinanceiras.blogspot.com/?gclid=EAIaIQobChMI7rf99L3q_AIVFGGRCh2EfAzaEAAYAiAAEgLH1PD_BwE,2607:f8b0:4006:81c::2001,109,6,0.05504587155963303,12.0,0.0
17221,2023-01-28 15:13:26,2.7,https://realizesolucoefinanceiras.blogspot.com/?gclid=EAIaIQobChMI64Oo9L3q_AIVzsDICh3bBAtlEAAYAiAAEgLNYPD_BwE,142.250.176.193,109,5,0.045871559633027525,12.0,0.0
17236,2023-01-28 15:11:16,5.4,http://103550901352668.my.id/,23.81.180.203,29,15,0.5172413793103449,0.0,0.0
17237,2023-01-28 15:11:15,5.4,http://0022555523.my.id/index.html,103.153.3.23,34,10,0.29411764705882354,1.0,0.0
17239,2023-01-28 13:41:42,3.7,https://www.surveyking.com/w/8dwmepe,3.133.179.113,36,1,0.027777777777777776,18.0,0.0
17244,2023-01-28 13:41:16,5.3,https://truthpeeler.com/.well-known/piska/___.php?_do=layout&amp;email=mauriceverge@microsoft.com,209.59.186.42,97,0,0.0,1.0,0.0
17258,2023-01-28 13:39:45,4.8,https://drive.google.com/file/d/1y2fIqPNzvjcuffbLiE1M2QcfAvmNPcje/view?usp=sharing,2607:f8b0:4006:822::200e,82,4,0.04878048780487805,1.0,0.0
17269,2023-01-28 12:11:14,1.8,https://tinyurl.com/mryjtwc9,172.67.1.225,28,1,0.03571428571428571,1.0,1.0
17270,2023-01-28 12:10:48,2.5,https://s38946ten25.company.site,54.225.218.216,32,7,0.21875,1.0,0.0
17297,2023-01-28 10:44:42,7.1,https://vk.com/away.php?to=https://chatbot.origin.com.my/assets/css/api.php,93.186.225.194,75,0,0.0,0.0,0.0
17319,2023-01-28 10:42:55,4.1,https://m-a-m-company.com/assets/,118.27.95.26,33,0,0.0,0.0,0.0
17320,2023-01-28 10:42:51,4.8,https://magicpaintermethod.com/key.php,173.82.218.66,38,0,0.0,1.0,0.0
17332,2023-01-28 10:41:55,5.5,https://figurinebay.com/wp-includes/rest-api/fields/OJxvpBwN/QxVjuSvaLxSv9qNvUl/info.php,109.234.166.77,88,1,0.011363636363636364,0.0,0.0
17334,2023-01-28 10:41:14,3.4,https://epic-liskov.68-64-160-26.plesk.page/,68.64.160.26,44,9,0.20454545454545456,0.0,1.0
17393,2023-01-28 09:12:36,4.4,http://www.chronicpaindoctor.net/2009/12/,35.209.31.219,41,6,0.14634146341463414,25.0,1.0
17395,2023-01-28 09:12:34,4.5,http://www.altiusinstitute.in/ss/vWWTtzaBFJTWRQ/bellzAll.php?email=,68.178.145.91,67,0,0.0,1.0,0.0
17396,2023-01-28 09:12:31,4.5,http://upjholdloggin.mystrikingly.com/,18.164.124.37,38,0,0.0,21.0,0.0
17400,2023-01-28 09:12:19,4.2,https://www.ndnmag.fr/en/db64ce1dddcdd48743bb3113a577070b/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0,0.0
17401,2023-01-28 09:12:17,4.2,https://www.ndnmag.fr/en/9570428f934fa50de8ac81cb29bedb05/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
17402,2023-01-28 09:12:15,4.2,https://www.ndnmag.fr/en/72dedca12b892fbd93429c0cede38110/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0,0.0
17403,2023-01-28 09:12:14,4.2,https://www.ndnmag.fr/en/5665c790e8fad6c9fb423c46711405f6/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
17404,2023-01-28 09:12:12,4.2,https://www.ndnmag.fr/en/46342c96f5951c60f7a89c752557a4f5/execution.html?validation=e1s1,46.182.4.120,88,26,0.29545454545454547,0.0,0.0
17405,2023-01-28 09:12:11,4.2,https://www.ndnmag.fr/en/028ed83139787ece29322b633b2479f5/execution.html?validation=e1s1,46.182.4.120,88,26,0.29545454545454547,0.0,0.0
17408,2023-01-28 09:12:06,4.5,https://www.brasil-apple.com/,35.208.250.55,29,0,0.0,0.0,0.0
17420,2023-01-28 09:10:49,6.9,https://ipfs.best-practice.se/ipfs/bafybeih7vmipmlhrmnifibc2mraaoxoayfifu5bus74j2iecrhbhgnbghq/adobes1.html,193.11.118.5,107,7,0.06542056074766354,0.0,0.0
17421,2023-01-28 09:10:43,5.5,https://instagramwebui.netlify.app/,2600:1f18:2489:8201::c8,35,0,0.0,11.0,0.0
17429,2023-01-28 09:10:16,5.5,https://copperindia.org/inc/login/,166.62.30.117,34,0,0.0,21.0,0.0
17432,2023-01-28 09:09:47,5.7,https://bafybeigfju7imleymbdjr3rcfklqhxkcrimvk57znd5lm5yotvdxymqn6q.ipfs.dweb.link/customindex.html#3mail@b.c,209.94.90.1,109,8,0.07339449541284404,4.0,0.0
17447,2023-01-28 09:09:26,5.1,http://mobiles-mms.weebly.com/,199.34.228.54,30,0,0.0,2.0,0.0
17449,2023-01-28 09:09:23,6.1,http://mail-ru-file-id-2143264398698325984398698329853.chiraprim.com/ylogin-399329592309325094360942095309250943609532-3209532094109509325099042190409532-109523095320953-32950325032095320953209509325090-0-1532095093250932095320532-532532-53250325932-123,185.181.230.80,253,200,0.7905138339920948,0.0,0.0
17450,2023-01-28 09:09:22,1.4,http://lrdbt8.webwave.dev/,185.73.228.142,26,1,0.038461538461538464,0.0,0.0
17452,2023-01-28 09:09:17,4.6,http://login-sfr.weebly.com/,199.34.228.53,28,0,0.0,24.0,0.0
17456,2023-01-28 09:09:11,1.5,http://helpdesk.randevupanzio.ro/,89.35.204.123,33,0,0.0,4.0,0.0
17460,2023-01-28 09:09:00,5.7,http://bafybeiaa4sgoa65c3htnzdmaxazqsejjyglzr6kqggclsmgvcc575v5bim.ipfs.cf-ipfs.com/,104.17.96.13,84,9,0.10714285714285714,1.0,0.0
17461,2023-01-28 09:08:56,3.7,http://att-108182.weeblysite.com/,199.34.228.96,33,6,0.18181818181818182,0.0,0.0
17477,2023-01-28 06:07:01,6.9,https://docs.google.com/forms/d/e/1FAIpQLSemflQ-HjSX6CQ_DkNEsou6y9WVu2iAM29KbxFIJ0tBJczZ0Q/viewform,2607:f8b0:4006:821::200e,99,9,0.09090909090909091,3.0,0.0
17479,2023-01-28 06:06:55,3.0,https://clienteacessorapudo.blogspot.com/?gclid=EAIaIQobChMIrsKNxefo_AIVBVNyCh1ebABHEAAYASAAEgJRJvD_BwE,2607:f8b0:4006:81c::2001,103,1,0.009708737864077669,13.0,0.0
17492,2023-01-28 00:09:21,4.9,https://stanford.edu.ec/php/indexm.html,198.50.213.12,39,0,0.0,3.0,0.0
17498,2023-01-27 22:41:20,5.3,https://vpostelerc.web.app/,199.36.158.100,27,0,0.0,1.0,0.0
17499,2023-01-27 22:41:19,5.5,https://vpostelerc.firebaseapp.com/,2620:0:890::100,35,0,0.0,1.0,0.0
17500,2023-01-27 22:41:18,5.8,https://voubalitiquemono.web.app/,2620:0:890::100,33,0,0.0,1.0,0.0
17501,2023-01-27 22:41:17,6.0,https://voubalitiquemono.firebaseapp.com/,2620:0:890::100,41,0,0.0,1.0,0.0
17506,2023-01-27 22:40:39,3.2,https://sc.link/grYZ,37.230.233.245,20,0,0.0,25.0,0.0
17508,2023-01-27 22:40:36,5.3,https://remondrebezere.web.app/,199.36.158.100,31,0,0.0,1.0,0.0
17509,2023-01-27 22:40:35,5.5,https://remondrebezere.firebaseapp.com/,2620:0:890::100,39,0,0.0,1.0,0.0
17510,2023-01-27 22:40:34,2.8,https://porezna-uprava-9d4fd.web.app/,2620:0:890::100,37,2,0.05405405405405406,0.0,0.0
17511,2023-01-27 22:40:33,2.6,https://porezna-uprava-9d4fd.firebaseapp.com/,2620:0:890::100,45,2,0.044444444444444446,0.0,0.0
17514,2023-01-27 22:40:29,5.3,https://owarstmp000007.web.app/,199.36.158.100,31,6,0.1935483870967742,0.0,0.0
17515,2023-01-27 22:40:28,5.5,https://owarstmp000007.firebaseapp.com/,2620:0:890::100,39,6,0.15384615384615385,0.0,0.0
17535,2023-01-27 22:39:59,5.3,https://monlheure.web.app/,199.36.158.100,26,0,0.0,1.0,0.0
17536,2023-01-27 22:39:58,5.5,https://monlheure.firebaseapp.com/,199.36.158.100,34,0,0.0,1.0,0.0
17537,2023-01-27 22:39:48,5.1,https://ma.strebellion.info/,208.117.6.130,28,0,0.0,0.0,0.0
17553,2023-01-27 22:39:18,5.3,https://enirvod.web.app/,2620:0:890::100,24,0,0.0,1.0,0.0
17554,2023-01-27 22:39:16,5.5,https://enirvod.firebaseapp.com/,199.36.158.100,32,0,0.0,1.0,0.0
17555,2023-01-27 22:39:15,3.8,https://docs.google.com/forms/d/e/1FAIpQLSdPi9VgRNMShsQBJ--22WSSvGmukaYaTrxmj88V8biyDLyxyA/viewform,142.251.40.174,99,7,0.0707070707070707,5.0,0.0
17556,2023-01-27 22:39:14,6.4,https://demo3.cloudwp.dev/trial-2y94w1y4/wp-admin/maint/MetaMask/_mask/w.php?p=593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869as593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869am593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869a,151.139.128.10,279,123,0.44086021505376344,2.0,1.0
17566,2023-01-27 22:38:49,2.4,https://adamascrate.web.app/,2620:0:890::100,28,0,0.0,1.0,0.0
17567,2023-01-27 22:38:48,3.6,https://adamascrate.firebaseapp.com/,199.36.158.100,36,0,0.0,1.0,0.0
17570,2023-01-27 22:38:40,5.4,http://cv19345.tw1.ru/nickel/,2a03:6f00:1::b039:d290,29,6,0.20689655172413793,25.0,0.0
17578,2023-01-27 21:23:06,4.5,http://www.upsexpressmails.com/,31.22.4.94,31,0,0.0,23.0,4.0
17591,2023-01-27 21:22:21,5.4,http://www.altiusinstitute.in/ss/UCF&BHpBgYn_wD/bellzAll.php?email=,68.178.145.91,67,0,0.0,1.0,0.0
17592,2023-01-27 21:22:20,6.9,http://www.altiusinstitute.in/ss/H3HXW6_FqViwwZ/bellzAll.php?email=,68.178.145.91,67,2,0.029850746268656716,1.0,0.0
17593,2023-01-27 21:22:18,6.9,http://www.altiusinstitute.in/ss/bellaliant/bellzAll.html,68.178.145.91,57,0,0.0,1.0,0.0
17594,2023-01-27 21:22:17,6.4,http://www.altiusinstitute.in/ss/8siSZu1TYxHPcU/bellzAll.php?email=,68.178.145.91,67,2,0.029850746268656716,1.0,0.0
17595,2023-01-27 21:22:15,2.5,http://www.altiusinstitute.in/ss/,68.178.145.91,33,0,0.0,1.0,0.0
17596,2023-01-27 21:22:14,2.7,http://www.acikdenizbank.de/,190.14.39.135,28,0,0.0,14.0,0.0
17598,2023-01-27 21:22:08,4.5,http://whatsaaapp.com/,8.218.129.22,22,0,0.0,25.0,0.0
17603,2023-01-27 21:21:57,4.0,http://u1919631.cp.regruhosting.ru/,31.31.198.229,35,7,0.2,17.0,0.0
17607,2023-01-27 21:21:50,2.6,http://tvrtual-procsdesbloq.com/,23.23.115.168,32,0,0.0,7.0,0.0
17616,2023-01-27 21:21:33,6.7,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/e89caff/Login.php,103.116.104.238,69,2,0.028985507246376812,15.0,0.0
17617,2023-01-27 21:21:31,3.8,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/e89caff/,103.116.104.238,60,2,0.03333333333333333,15.0,0.0
17618,2023-01-27 21:21:28,6.7,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/5e1d2e3/Login.php,103.116.104.238,69,4,0.057971014492753624,15.0,0.0
17619,2023-01-27 21:21:26,2.8,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/5e1d2e3/,103.116.104.238,60,4,0.06666666666666667,15.0,0.0
17620,2023-01-27 21:21:23,3.6,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/5e1d2e3,103.116.104.238,59,4,0.06779661016949153,15.0,0.0
17633,2023-01-27 21:20:40,4.2,https://www.ndnmag.fr/en/ef653f864e8cffdcc4c3b4579a15b0b0/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
17634,2023-01-27 21:20:39,4.2,https://www.ndnmag.fr/en/cb501eefb37d7d45b188863a5f0745bc/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
17635,2023-01-27 21:20:37,4.2,https://www.ndnmag.fr/en/c4571573e5d92f2efb58d25103d3ee26/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
17636,2023-01-27 21:20:36,4.2,https://www.ndnmag.fr/en/bc656978017ece9d1405361dbff24e7b/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
17637,2023-01-27 21:20:34,4.2,https://www.ndnmag.fr/en/89f61b47de3dbda0a17d12a6924c4287/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
17638,2023-01-27 21:20:33,4.2,https://www.ndnmag.fr/en/607ae2047dd9fe8f6c7b1ae880cc9e4a/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
17639,2023-01-27 21:20:31,4.2,https://www.ndnmag.fr/en/3bab54351bb6286c1c44f665024c297f/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
17640,2023-01-27 21:20:29,4.2,https://www.ndnmag.fr/en/27ded62aafd7e76af445e18a743dc159/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0,0.0
17641,2023-01-27 21:20:28,4.2,https://www.ndnmag.fr/en/07f49571c8efd6699a5d70ef02b27f54/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
17642,2023-01-27 21:20:26,4.2,https://www.ndnmag.fr/en/07c0df7cf6b4752233f3e15c527f4ee0/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
17649,2023-01-27 21:20:03,5.0,https://www.albanycarstereo.com.au/wp-prex/prex/A/,116.0.21.1,50,0,0.0,18.0,0.0
17667,2023-01-27 21:19:03,5.9,https://valorant.sukienzing.vn/login/facebook.php,2606:4700:3034::ac43:d3ce,49,0,0.0,2.0,0.0
17678,2023-01-27 21:18:45,4.4,https://timely-tiramisu-e43c47.netlify.app/,2600:1f18:2489:8202::c8,43,4,0.09302325581395349,5.0,0.0
17711,2023-01-27 21:17:36,4.9,https://ritae1e1.myportfolio.com/,151.101.128.119,33,2,0.06060606060606061,0.0,0.0
17716,2023-01-27 21:17:30,3.2,https://reurl.cc/nZ8nGd,35.185.130.121,23,1,0.043478260869565216,20.0,0.0
17720,2023-01-27 21:17:24,3.8,https://purple-meadow-6e07.dv6l1qsd.workers.dev/f976db30-2d3d-4bfc-9ca1-f10b47d324b9,2606:4700:3030::6815:18b6,84,23,0.27380952380952384,2.0,0.0
17721,2023-01-27 21:17:23,3.8,https://purple-meadow-6e07.dv6l1qsd.workers.dev/f0ae7a86-b68d-44ca-aa27-a308119b870e,172.67.219.226,84,24,0.2857142857142857,2.0,0.0
17722,2023-01-27 21:17:22,3.8,https://purple-meadow-6e07.dv6l1qsd.workers.dev/a4aca581-bd9b-42fb-ac99-4db97ad2c791,2606:4700:3030::6815:18b6,84,21,0.25,2.0,0.0
17727,2023-01-27 21:17:15,6.3,https://oneoffice365loginn.myportfolio.com/,151.101.0.119,43,3,0.06976744186046512,0.0,0.0
